time,open,high,low,close
2025-08-13 13:30:00,147.291,147.344,147.272,147.338
2025-08-13 13:45:00,147.339,147.409,147.329,147.4
2025-08-13 14:00:00,147.4,147.487,147.393,147.482
2025-08-13 14:15:00,147.482,147.534,147.474,147.507
2025-08-13 14:30:00,147.508,147.558,147.469,147.495
2025-08-13 14:45:00,147.494,147.497,147.266,147.273
2025-08-13 15:00:00,147.273,147.296,147.149,147.232
2025-08-13 15:15:00,147.232,147.279,147.169,147.248
2025-08-13 15:30:00,147.247,147.414,147.243,147.387
2025-08-13 15:45:00,147.391,147.483,147.36,147.402
2025-08-13 16:00:00,147.399,147.425,147.322,147.366
2025-08-13 16:15:00,147.366,147.412,147.324,147.345
2025-08-13 16:30:00,147.345,147.377,147.296,147.338
2025-08-13 16:45:00,147.336,147.384,147.186,147.196
2025-08-13 17:00:00,147.197,147.231,147.124,147.198
2025-08-13 17:15:00,147.197,147.241,147.119,147.142
2025-08-13 17:30:00,147.142,147.188,147.121,147.177
2025-08-13 17:45:00,147.175,147.225,147.093,147.139
2025-08-13 18:00:00,147.138,147.195,147.081,147.192
2025-08-13 18:15:00,147.193,147.252,147.161,147.236
2025-08-13 18:30:00,147.236,147.246,147.177,147.197
2025-08-13 18:45:00,147.196,147.303,147.195,147.241
2025-08-13 19:00:00,147.241,147.28,147.208,147.217
2025-08-13 19:15:00,147.217,147.298,147.207,147.257
2025-08-13 19:30:00,147.255,147.306,147.245,147.283
2025-08-13 19:45:00,147.284,147.342,147.274,147.339
2025-08-13 20:00:00,147.337,147.38,147.335,147.373
2025-08-13 20:15:00,147.383,147.383,147.311,147.329
2025-08-13 20:30:00,147.334,147.367,147.321,147.359
2025-08-13 20:45:00,147.359,147.416,147.343,147.383
2025-08-13 21:00:00,147.38,147.496,147.38,147.478
2025-08-13 21:15:00,147.478,147.505,147.46,147.468
2025-08-13 21:30:00,147.469,147.482,147.431,147.469
2025-08-13 21:45:00,147.469,147.476,147.408,147.425
2025-08-13 22:00:00,147.426,147.466,147.426,147.458
2025-08-13 22:15:00,147.458,147.466,147.377,147.403
2025-08-13 22:30:00,147.402,147.442,147.399,147.433
2025-08-13 22:45:00,147.433,147.448,147.421,147.437
2025-08-13 23:00:00,147.44,147.449,147.423,147.424
2025-08-13 23:15:00,147.424,147.425,147.344,147.344
2025-08-13 23:30:00,147.344,147.384,147.331,147.333
2025-08-13 23:45:00,147.333,147.408,147.314,147.373
2025-08-14 00:00:00,147.333,147.368,147.31,147.361
2025-08-14 00:15:00,147.361,147.366,147.36,147.363
2025-08-14 00:30:00,147.363,147.368,147.348,147.348
2025-08-14 00:45:00,147.348,147.353,147.253,147.281
2025-08-14 01:00:00,147.281,147.359,147.255,147.284
2025-08-14 01:15:00,147.283,147.301,147.268,147.297
2025-08-14 01:30:00,147.298,147.299,147.243,147.266
2025-08-14 01:45:00,147.266,147.27,147.248,147.252
2025-08-14 02:00:00,147.252,147.252,147.193,147.209
2025-08-14 02:15:00,147.209,147.252,147.171,147.173
2025-08-14 02:30:00,147.173,147.18,147.142,147.174
2025-08-14 02:45:00,147.174,147.175,147.107,147.113
2025-08-14 03:00:00,147.112,147.115,146.84,146.881
2025-08-14 03:15:00,146.881,146.881,146.758,146.798
2025-08-14 03:30:00,146.798,146.827,146.71,146.719
2025-08-14 03:45:00,146.719,146.749,146.612,146.683
2025-08-14 04:00:00,146.683,146.684,146.421,146.455
2025-08-14 04:15:00,146.453,146.486,146.38,146.46
2025-08-14 04:30:00,146.46,146.602,146.445,146.537
2025-08-14 04:45:00,146.533,146.535,146.365,146.491
2025-08-14 05:00:00,146.489,146.59,146.489,146.503
2025-08-14 05:15:00,146.503,146.69,146.502,146.689
2025-08-14 05:30:00,146.689,146.727,146.601,146.601
2025-08-14 05:45:00,146.601,146.697,146.601,146.691
2025-08-14 06:00:00,146.691,146.743,146.652,146.698
2025-08-14 06:15:00,146.695,146.719,146.664,146.676
2025-08-14 06:30:00,146.677,146.682,146.535,146.567
2025-08-14 06:45:00,146.568,146.613,146.535,146.54
2025-08-14 07:00:00,146.539,146.557,146.436,146.437
2025-08-14 07:15:00,146.437,146.439,146.354,146.425
2025-08-14 07:30:00,146.425,146.462,146.368,146.406
2025-08-14 07:45:00,146.407,146.444,146.328,146.375
2025-08-14 08:00:00,146.376,146.468,146.376,146.457
2025-08-14 08:15:00,146.458,146.533,146.44,146.519
2025-08-14 08:30:00,146.522,146.56,146.429,146.432
2025-08-14 08:45:00,146.432,146.485,146.385,146.46
2025-08-14 09:00:00,146.46,146.505,146.221,146.296
2025-08-14 09:15:00,146.296,146.366,146.207,146.224
2025-08-14 09:30:00,146.221,146.407,146.211,146.366
2025-08-14 09:45:00,146.366,146.517,146.366,146.476
2025-08-14 10:00:00,146.475,146.478,146.318,146.354
2025-08-14 10:15:00,146.356,146.467,146.317,146.383
2025-08-14 10:30:00,146.382,146.46,146.303,146.439
2025-08-14 10:45:00,146.438,146.576,146.438,146.543
2025-08-14 11:00:00,146.544,146.624,146.494,146.534
2025-08-14 11:15:00,146.536,146.547,146.465,146.468
2025-08-14 11:30:00,146.468,146.528,146.416,146.524
2025-08-14 11:45:00,146.524,146.625,146.514,146.544
2025-08-14 12:00:00,146.544,146.605,146.429,146.485
2025-08-14 12:15:00,146.485,146.537,146.452,146.518
2025-08-14 12:30:00,146.518,146.547,146.461,146.536
2025-08-14 12:45:00,146.537,146.645,146.537,146.622
2025-08-14 13:00:00,146.622,146.662,146.596,146.602
2025-08-14 13:15:00,146.602,146.607,146.491,146.498
2025-08-14 13:30:00,146.493,146.569,146.424,146.559
2025-08-14 13:45:00,146.56,146.583,146.495,146.518
2025-08-14 14:00:00,146.517,146.551,146.428,146.437
2025-08-14 14:15:00,146.437,146.558,146.434,146.539
2025-08-14 14:30:00,146.538,146.621,146.514,146.567
2025-08-14 14:45:00,146.567,146.596,146.488,146.489
2025-08-14 15:00:00,146.488,146.538,146.471,146.52
2025-08-14 15:15:00,146.519,146.557,146.418,146.512
2025-08-14 15:30:00,146.484,147.098,146.463,146.781
2025-08-14 15:45:00,146.781,147.029,146.707,146.945
2025-08-14 16:00:00,146.946,147.088,146.939,147.055
2025-08-14 16:15:00,147.059,147.281,146.984,147.271
2025-08-14 16:30:00,147.274,147.373,147.215,147.359
2025-08-14 16:45:00,147.357,147.41,147.307,147.405
2025-08-14 17:00:00,147.408,147.55,147.389,147.446
2025-08-14 17:15:00,147.446,147.468,147.39,147.394
2025-08-14 17:30:00,147.394,147.468,147.356,147.468
2025-08-14 17:45:00,147.47,147.492,147.385,147.473
2025-08-14 18:00:00,147.474,147.748,147.467,147.724
2025-08-14 18:15:00,147.729,147.768,147.669,147.708
2025-08-14 18:30:00,147.705,147.796,147.693,147.759
2025-08-14 18:45:00,147.759,147.792,147.68,147.683
2025-08-14 19:00:00,147.681,147.837,147.68,147.828
2025-08-14 19:15:00,147.828,147.884,147.823,147.83
2025-08-14 19:30:00,147.83,147.849,147.763,147.829
2025-08-14 19:45:00,147.829,147.875,147.815,147.84
2025-08-14 20:00:00,147.84,147.841,147.753,147.769
2025-08-14 20:15:00,147.763,147.814,147.743,147.804
