time,open,high,low,close
2026-03-30 00:30:00,1.3244,1.3254,1.3243,1.3246
2026-03-30 00:45:00,1.3246,1.3272,1.3238,1.3261
2026-03-30 01:00:00,1.3257,1.3261,1.3097,1.313
2026-03-30 01:15:00,1.3128,1.3203,1.3106,1.3188
2026-03-30 01:30:00,1.3188,1.3192,1.3051,1.3083
2026-03-30 01:45:00,1.3084,1.3225,1.294,1.3181
2026-03-30 02:00:00,1.318,1.3261,1.317,1.3239
2026-03-30 02:15:00,1.3238,1.3304,1.323,1.3266
2026-03-30 02:30:00,1.3264,1.3281,1.3231,1.3278
2026-03-30 02:45:00,1.3278,1.3316,1.3241,1.3266
2026-03-30 03:00:00,1.3268,1.3283,1.3234,1.3249
2026-03-30 03:15:00,1.325,1.3488,1.3238,1.3347
2026-03-30 03:30:00,1.3347,1.3381,1.3265,1.3292
2026-03-30 03:45:00,1.3292,1.3321,1.3277,1.3302
2026-03-30 04:00:00,1.3302,1.3388,1.3302,1.3355
2026-03-30 04:15:00,1.3356,1.3389,1.3343,1.3382
2026-03-30 04:30:00,1.3381,1.3407,1.3354,1.3379
2026-03-30 04:45:00,1.3379,1.3414,1.3379,1.3394
2026-03-30 05:00:00,1.3395,1.3446,1.3384,1.3437
2026-03-30 05:15:00,1.3437,1.3445,1.3395,1.3407
2026-03-30 05:30:00,1.3407,1.3461,1.3367,1.3461
2026-03-30 05:45:00,1.3462,1.3543,1.3448,1.3477
2026-03-30 06:00:00,1.3477,1.3481,1.3439,1.3456
2026-03-30 06:15:00,1.3457,1.3519,1.3443,1.3517
2026-03-30 06:30:00,1.3517,1.3526,1.3499,1.3518
2026-03-30 06:45:00,1.3519,1.3543,1.3503,1.3512
2026-03-30 07:00:00,1.3513,1.3577,1.3505,1.3571
2026-03-30 07:15:00,1.357,1.3598,1.353,1.3539
2026-03-30 07:30:00,1.3539,1.3564,1.3506,1.3511
2026-03-30 07:45:00,1.3511,1.3523,1.3498,1.3502
2026-03-30 08:00:00,1.3503,1.3541,1.3487,1.3496
2026-03-30 08:15:00,1.3494,1.3547,1.3465,1.3542
2026-03-30 08:30:00,1.3543,1.3561,1.3503,1.3547
2026-03-30 08:45:00,1.3548,1.3568,1.3514,1.3514
2026-03-30 09:00:00,1.3514,1.3565,1.3512,1.3532
2026-03-30 09:15:00,1.3532,1.3541,1.3495,1.3511
2026-03-30 09:30:00,1.3511,1.352,1.3503,1.3513
2026-03-30 09:45:00,1.3513,1.3518,1.3498,1.3503
2026-03-30 10:00:00,1.3502,1.3558,1.35,1.3551
2026-03-30 10:15:00,1.3551,1.3554,1.3525,1.3531
2026-03-30 10:30:00,1.3532,1.3543,1.3514,1.3515
2026-03-30 10:45:00,1.3517,1.3586,1.3513,1.3577
2026-03-30 11:00:00,1.3576,1.3622,1.356,1.3617
